temperature_mean,temperature_max,temperature_min,precipitation,snowfall,wind_speed_max,wind_gusts_max,et0,dew_point,humidity_mean,humidity_min,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,soil_temperature_0_7,soil_temperature_7_28,soil_temperature_28_100,solar_radiation,cloud_cover,pressure,month,drought_score,drought,sukhovey_score,sukhovey,early_snow_score,early_snow
18.8,22.2,13.7,1.6,0.0,16.9,32.4,3.46,13.0,71,51,0.245,0.174,0.187,21.6,22.1,22.1,17.57,54,940.1,8,0,0,0,0,0,0
18.9,23.5,13.8,0.7,0.0,22.9,42.1,3.95,14.3,76,55,0.239,0.172,0.185,21.7,21.9,21.8,20.13,49,943.3,8,1,0,2,0,0,0
18.0,21.9,13.7,0.4,0.0,21.4,37.1,4.02,11.0,67,43,0.224,0.17,0.183,21.3,21.8,21.6,17.68,43,950.3,8,1,0,1,0,0,0
14.7,19.5,8.6,0.0,0.0,19.1,37.1,5.02,3.6,50,30,0.206,0.169,0.182,19.6,20.5,21.3,25.54,7,955.5,8,4,1,2,0,0,0
15.4,22.6,5.8,0.0,0.0,10.3,26.3,4.53,3.5,50,24,0.19,0.168,0.182,19.1,19.8,20.9,24.44,23,955.6,8,4,1,2,0,0,0
18.4,25.4,11.3,0.6,0.0,30.9,56.5,5.43,7.4,50,36,0.18,0.167,0.182,19.8,20.3,20.6,18.93,41,949.7,8,3,1,3,1,0,0
18.9,26.7,10.0,0.4,0.0,17.2,31.3,5.36,7.5,53,22,0.173,0.166,0.181,21.8,21.1,20.4,24.58,67,947.6,8,4,1,2,0,0,0
18.2,23.0,13.9,3.2,0.0,18.7,36.4,3.31,12.2,69,48,0.181,0.168,0.184,21.3,21.8,20.5,15.49,84,944.9,8,1,0,0,0,0,0
16.3,21.9,11.6,2.8,0.0,22.5,38.9,4.51,8.0,62,31,0.225,0.17,0.185,19.8,20.6,20.4,22.05,42,949.7,8,2,0,0,0,0,0
16.9,23.1,9.0,0.0,0.0,11.6,26.6,4.01,7.3,57,33,0.209,0.171,0.186,19.6,20.0,20.2,19.03,53,953.4,8,3,1,1,0,0,0
19.7,27.1,9.8,0.0,0.0,23.6,33.5,5.82,6.6,48,21,0.192,0.17,0.185,21.2,20.4,20.1,25.02,9,951.2,8,4,1,2,0,0,0
18.9,21.9,14.6,1.2,0.0,41.6,68.8,5.09,9.7,56,41,0.183,0.168,0.184,21.2,21.5,20.1,17.01,40,943.9,8,2,0,2,0,0,0
18.7,26.0,10.2,0.2,0.0,15.0,28.8,4.17,9.0,58,30,0.178,0.168,0.185,20.3,20.4,20.1,16.9,55,947.6,8,3,1,2,0,0,0
20.3,26.7,15.8,1.1,0.0,33.6,58.0,5.96,8.3,49,26,0.178,0.168,0.185,21.1,21.0,20.1,19.21,48,940.3,8,3,1,3,1,0,0
16.7,21.4,12.7,5.5,0.0,28.6,59.0,3.35,11.7,74,49,0.208,0.168,0.186,19.4,20.5,20.1,15.51,68,941.1,8,1,0,1,0,0,0
15.9,21.9,12.1,8.0,0.0,25.1,43.9,3.02,11.4,77,46,0.255,0.169,0.185,18.4,19.5,19.9,15.44,69,941.3,8,0,0,1,0,0,0
16.3,21.0,12.1,0.8,0.0,26.2,57.6,3.07,11.1,73,52,0.295,0.176,0.186,17.8,18.7,19.7,14.19,51,942.5,8,1,0,2,0,0,0
15.8,20.6,11.8,1.1,0.0,23.0,44.6,3.41,9.5,68,42,0.28,0.183,0.189,17.7,18.4,19.5,16.98,39,948.1,8,0,0,1,0,0,0
17.5,24.7,10.2,0.1,0.0,19.5,37.4,3.87,9.5,62,39,0.255,0.187,0.19,18.0,18.4,19.2,17.33,55,950.2,8,1,0,1,0,0,0
20.3,27.5,11.6,0.2,0.0,12.1,25.2,4.52,9.7,56,29,0.231,0.184,0.19,20.3,19.5,19.1,19.96,92,946.0,8,3,1,2,0,0,0
21.7,27.1,15.7,0.0,0.0,19.1,33.5,5.76,7.7,42,27,0.208,0.181,0.188,22.4,21.1,19.2,20.51,25,943.0,8,4,1,2,0,0,0
16.6,20.9,11.4,0.0,0.0,25.8,46.1,4.09,7.7,58,39,0.193,0.18,0.188,19.4,20.5,19.5,17.06,33,944.2,8,2,0,2,0,0,0
17.5,23.4,10.7,0.2,0.0,18.8,36.4,3.59,9.7,63,41,0.183,0.177,0.187,18.9,19.2,19.4,14.77,51,947.2,8,2,0,1,0,0,0
19.3,25.8,11.7,0.4,0.0,13.1,28.8,4.12,10.1,59,33,0.173,0.172,0.184,20.7,19.9,19.4,17.98,20,954.1,8,3,1,1,0,0,0
19.5,26.7,11.1,0.0,0.0,18.6,32.0,5.58,5.9,46,20,0.16,0.166,0.181,21.4,20.8,19.4,22.14,0,957.3,8,4,1,2,0,0,0
20.0,27.3,11.9,0.0,0.0,14.7,28.4,5.36,6.9,45,26,0.152,0.163,0.179,22.2,21.5,19.6,21.76,0,957.8,8,4,1,2,0,0,0
21.7,30.4,12.1,0.0,0.0,12.5,28.4,5.32,4.9,39,9,0.148,0.16,0.178,23.2,22.3,19.9,21.79,4,957.7,8,4,1,3,1,0,0
24.1,32.5,14.5,0.0,0.0,15.7,28.8,6.11,4.6,32,11,0.147,0.158,0.177,24.5,23.3,20.2,21.34,21,954.7,8,4,1,3,1,0,0
22.6,26.7,16.9,0.2,0.0,18.1,32.4,5.12,7.3,38,28,0.145,0.156,0.176,24.7,24.1,20.6,17.0,49,951.2,8,4,1,2,0,0,0
15.9,21.7,8.6,5.0,0.0,29.8,52.2,4.03,8.3,64,33,0.156,0.156,0.176,20.9,22.8,20.9,18.26,68,946.0,8,2,0,1,0,0,0
12.1,16.5,7.5,0.4,0.0,31.1,51.1,2.77,4.8,64,40,0.198,0.16,0.178,15.9,18.9,20.8,10.74,91,952.3,8,2,0,3,1,0,0
11.4,13.2,7.8,5.9,0.0,19.0,33.1,1.07,8.6,84,63,0.25,0.163,0.179,14.3,16.8,20.2,3.31,91,947.0,9,0,0,0,0,0,0
11.0,15.9,6.2,0.4,0.0,22.0,36.4,2.4,5.3,70,49,0.251,0.168,0.18,13.5,15.5,19.5,10.81,71,951.1,9,1,0,1,0,0,0
13.2,19.4,6.7,0.0,0.0,11.4,23.8,2.34,6.2,65,39,0.24,0.172,0.182,14.8,15.8,18.9,12.03,52,957.0,9,1,0,1,0,0,0
17.3,24.5,10.2,0.0,0.0,13.3,24.8,3.99,6.4,52,29,0.225,0.174,0.183,17.8,17.1,18.5,18.68,56,956.9,9,2,0,2,0,0,0
18.7,26.6,10.0,0.0,0.0,20.4,36.4,4.91,6.8,49,28,0.206,0.171,0.181,18.6,18.5,18.5,19.37,53,953.3,9,4,1,2,0,0,0
18.8,25.6,11.6,0.0,0.0,24.3,38.2,5.22,6.7,48,29,0.19,0.169,0.179,19.9,19.5,18.5,18.82,28,950.5,9,4,1,2,0,0,0
20.2,27.2,14.0,0.1,0.0,20.4,33.1,4.82,5.5,40,25,0.178,0.167,0.179,20.7,20.2,18.7,16.57,24,945.5,9,4,1,2,0,0,0
14.8,20.8,11.5,4.5,0.0,20.4,38.2,2.6,8.7,68,42,0.185,0.168,0.18,18.1,19.6,18.9,11.73,84,940.8,9,1,0,0,0,0,0
13.3,18.3,8.7,0.8,0.0,21.0,34.9,2.66,6.4,66,37,0.217,0.17,0.181,16.5,17.8,18.9,13.14,59,949.5,9,2,0,1,0,0,0
13.8,19.5,10.4,5.8,0.0,21.1,37.8,2.95,6.5,64,37,0.223,0.174,0.183,16.0,17.1,18.6,12.41,59,948.6,9,0,0,0,0,0,0
11.6,15.0,8.3,1.0,0.0,22.1,38.9,1.93,7.2,77,54,0.278,0.179,0.184,14.5,16.1,18.4,9.47,84,949.7,9,1,0,1,0,0,0
11.6,15.3,9.0,1.1,0.0,18.3,34.9,1.71,8.8,83,68,0.266,0.183,0.184,14.3,15.5,18.0,10.03,80,955.8,9,0,0,0,0,0,0
9.3,12.2,4.3,0.4,0.0,26.5,46.8,2.17,3.6,69,48,0.256,0.185,0.184,12.8,14.8,17.6,10.73,68,958.3,9,1,0,2,0,0,0
7.9,13.9,1.8,0.0,0.0,23.9,38.5,2.53,0.5,62,38,0.245,0.188,0.185,10.6,13.1,17.1,12.23,45,964.1,9,1,0,1,0,0,0
10.4,17.2,3.1,0.0,0.0,28.4,49.7,3.74,1.8,59,34,0.234,0.189,0.186,12.0,13.2,16.6,17.46,37,960.1,9,2,0,2,0,0,0
11.8,17.7,5.9,0.7,0.0,22.0,36.0,2.67,3.8,60,39,0.223,0.19,0.187,13.4,14.1,16.3,12.9,42,951.6,9,1,0,1,0,0,0
10.9,15.6,5.8,0.5,0.0,10.9,20.5,2.09,4.8,68,45,0.219,0.188,0.186,13.2,14.1,16.1,11.89,45,951.6,9,2,0,1,0,0,0
10.6,13.1,8.6,3.1,0.0,13.1,26.6,1.33,7.8,83,66,0.231,0.188,0.186,12.8,13.7,15.9,8.13,92,952.2,9,0,0,0,0,0,0
10.2,13.5,7.2,4.1,0.0,18.6,36.4,1.49,7.8,86,65,0.251,0.192,0.188,11.9,13.1,15.7,9.66,91,953.5,9,0,0,0,0,0,0
11.1,15.5,7.8,0.4,0.0,15.1,29.2,1.38,7.3,79,57,0.274,0.197,0.188,12.1,13.0,15.4,6.61,79,955.0,9,1,0,1,0,0,0
12.4,19.7,4.8,0.0,0.0,14.9,27.4,3.04,5.2,66,36,0.259,0.199,0.188,13.0,13.3,15.2,15.61,33,956.0,9,1,0,1,0,0,0
14.6,21.8,9.1,0.1,0.0,16.6,30.6,2.91,5.1,56,27,0.239,0.195,0.186,14.7,14.4,15.2,11.99,79,947.7,9,2,0,2,0,0,0
11.3,13.8,7.6,8.0,0.0,21.0,40.7,1.6,7.6,79,57,0.288,0.194,0.183,13.3,14.3,15.3,9.66,64,949.4,9,0,0,1,0,0,0
14.5,23.1,6.5,0.0,0.0,27.3,47.5,3.6,6.1,60,37,0.289,0.201,0.182,13.9,13.6,15.2,14.55,4,956.8,9,1,0,2,0,0,0
16.5,26.1,8.6,0.0,0.0,11.9,24.1,3.16,7.0,58,27,0.259,0.198,0.179,15.8,14.9,15.2,14.66,0,954.4,9,2,0,2,0,0,0
16.4,25.0,8.4,0.0,0.0,9.7,18.7,2.92,7.6,60,30,0.239,0.193,0.175,16.4,15.6,15.3,14.35,0,949.1,9,2,0,2,0,0,0
16.8,24.9,9.6,0.0,0.0,19.2,33.5,3.92,3.7,45,23,0.221,0.188,0.173,16.2,16.1,15.6,14.16,7,949.3,9,2,0,2,0,0,0
11.6,14.6,5.5,0.7,0.0,18.7,34.2,1.69,6.4,72,50,0.211,0.186,0.171,14.0,15.6,15.8,6.01,89,953.2,9,2,0,1,0,0,0
3.3,5.5,1.6,0.4,0.0,25.4,42.1,0.86,0.7,83,71,0.216,0.187,0.172,8.5,12.2,15.6,4.32,100,957.3,9,2,0,2,0,0,0
1.7,3.5,0.0,1.6,0.35,24.3,38.9,0.72,-1.0,82,69,0.219,0.188,0.173,5.9,9.1,15.0,2.39,97,952.4,9,1,0,0,0,0,0
1.8,5.6,-2.5,0.6,0.42,21.3,36.0,1.49,-4.8,64,38,0.218,0.189,0.173,5.3,7.8,14.2,8.15,83,953.1,10,2,0,1,0,0,0
4.5,6.6,2.9,0.8,0.0,29.1,47.2,1.59,-1.8,65,52,0.216,0.189,0.173,6.6,7.9,13.4,5.44,68,954.4,10,2,0,2,0,0,0
2.4,5.7,-2.5,0.0,0.0,10.6,22.0,0.9,-2.4,72,48,0.22,0.189,0.172,5.5,7.6,12.8,5.37,62,963.8,10,2,0,1,0,0,0
1.0,7.0,-4.5,0.0,0.0,26.9,47.2,1.55,-4.3,69,52,0.217,0.19,0.174,3.6,6.4,12.2,9.83,38,962.8,10,2,0,2,0,0,0
-0.8,4.3,-5.7,0.0,0.0,14.0,23.4,1.4,-7.4,63,41,0.214,0.192,0.178,3.4,6.2,11.6,12.07,56,970.1,10,2,0,1,0,0,0
1.6,9.1,-6.1,0.0,0.0,9.7,22.7,1.62,-7.5,55,27,0.208,0.19,0.177,3.3,5.5,11.1,9.93,72,965.1,10,3,1,2,0,0,0
3.4,9.7,-1.3,0.0,0.0,17.0,25.6,1.73,-5.0,56,36,0.201,0.187,0.176,4.3,5.9,10.6,10.93,18,961.8,10,2,0,1,0,0,0
1.4,9.2,-4.7,0.0,0.0,11.9,22.7,1.49,-4.3,69,38,0.194,0.184,0.174,4.5,6.0,10.3,11.64,1,961.8,10,2,0,1,0,0,0
3.6,12.6,-4.3,0.0,0.0,11.5,24.1,1.88,-4.1,61,33,0.183,0.178,0.171,4.6,5.9,10.0,11.43,2,960.1,10,3,1,1,0,0,0
3.7,11.2,-2.3,0.0,0.0,11.6,26.3,1.64,-2.6,67,38,0.171,0.17,0.167,5.6,6.5,9.8,10.8,34,960.6,10,2,0,1,0,0,0
3.9,12.2,-1.5,0.0,0.0,23.2,39.2,1.75,-2.4,67,34,0.164,0.166,0.165,5.7,6.8,9.7,9.61,76,954.8,10,3,1,1,0,0,0
0.2,2.0,-0.9,0.5,0.35,25.3,46.1,0.95,-3.6,76,67,0.165,0.166,0.165,3.9,6.2,9.7,5.0,99,955.8,10,2,0,2,0,1,1
0.1,5.1,-4.3,0.0,0.0,21.9,40.0,1.29,-4.9,70,53,0.165,0.167,0.165,3.2,5.0,9.4,8.95,45,960.7,10,2,0,2,0,0,0
-4.0,1.6,-8.1,0.0,0.0,25.6,44.3,1.18,-9.2,69,44,0.166,0.168,0.166,-1.3,3.0,9.0,10.69,12,967.0,10,2,0,2,0,0,0
-3.5,4.5,-9.6,0.0,0.0,21.3,37.4,1.5,-10.7,61,34,0.166,0.168,0.167,-2.1,1.0,8.4,10.51,0,971.1,10,3,1,1,0,0,0
-1.0,7.8,-8.3,0.0,0.0,23.6,41.4,2.02,-11.3,49,25,0.166,0.169,0.168,-1.3,0.8,7.7,9.99,40,966.2,10,3,1,3,1,0,0
1.8,11.4,-6.1,0.0,0.0,18.8,31.3,2.16,-11.2,41,19,0.162,0.168,0.167,1.1,1.7,7.2,9.44,48,959.3,10,3,1,2,0,0,0
3.4,10.7,-3.0,0.0,0.0,16.6,29.9,1.98,-6.6,49,35,0.152,0.164,0.165,3.6,3.7,7.0,9.49,10,956.1,10,3,1,1,0,0,0
0.4,7.3,-6.5,0.0,0.0,10.7,23.4,1.04,-5.0,70,45,0.146,0.161,0.164,1.2,3.5,7.0,7.2,47,960.7,10,2,0,1,0,0,0
0.8,8.8,-6.8,0.0,0.0,13.4,26.6,1.49,-6.1,63,37,0.141,0.157,0.162,1.4,3.1,6.9,9.3,1,962.1,10,2,0,1,0,0,0
2.4,10.9,-4.8,0.0,0.0,22.0,38.9,1.92,-5.4,60,34,0.134,0.154,0.16,2.5,3.3,6.8,9.16,20,962.7,10,3,1,1,0,0,0
3.7,12.0,-2.3,0.0,0.0,22.2,39.6,2.09,-5.0,56,33,0.131,0.152,0.159,3.8,4.2,6.8,8.95,28,965.5,10,3,1,1,0,0,0
4.3,14.1,-2.7,0.0,0.0,16.3,27.7,2.09,-6.7,49,22,0.129,0.151,0.159,4.3,4.8,6.9,9.07,39,964.6,10,3,1,2,0,0,0
5.0,15.7,-2.3,0.0,0.0,11.9,20.5,1.87,-7.3,44,19,0.123,0.147,0.157,4.7,5.3,7.0,8.12,76,958.9,10,3,1,2,0,0,0
5.6,12.0,-0.8,0.2,0.0,10.7,17.6,1.32,-3.3,55,32,0.117,0.142,0.154,5.1,5.5,7.2,5.88,87,950.7,10,3,1,1,0,0,0
4.4,8.7,2.2,0.0,0.0,22.4,39.6,1.13,0.6,77,54,0.117,0.142,0.154,5.8,5.9,7.4,6.3,45,952.0,10,2,0,1,0,0,0
1.7,5.5,-0.8,0.0,0.0,17.0,30.2,0.76,-1.7,78,61,0.115,0.141,0.153,3.8,5.5,7.5,3.43,75,957.8,10,2,0,1,0,0,0
2.7,11.2,-3.1,0.0,0.0,15.1,27.4,1.43,-3.3,68,41,0.115,0.141,0.153,3.5,4.7,7.5,8.08,5,959.8,10,2,0,1,0,0,0
2.7,13.1,-4.3,0.0,0.0,8.8,14.8,1.15,-4.4,64,31,0.112,0.138,0.151,3.3,4.6,7.4,8.1,12,959.8,10,3,1,1,0,0,0
3.5,13.7,-3.4,0.0,0.0,13.6,23.0,1.47,-4.0,61,32,0.108,0.135,0.148,3.2,4.4,7.3,7.6,91,958.9,10,3,1,1,0,0,0
8.0,17.1,0.6,0.0,0.0,24.6,42.1,2.53,-1.6,55,29,0.106,0.134,0.147,5.7,5.3,7.3,7.38,88,950.9,10,3,1,3,1,0,0
4.3,8.7,1.3,8.0,0.0,36.5,59.8,0.57,2.6,89,78,0.183,0.133,0.147,5.5,6.6,7.5,2.5,98,952.9,11,1,0,2,0,0,0
3.8,7.1,1.4,0.0,0.0,19.8,34.2,0.86,0.1,78,56,0.204,0.134,0.147,4.4,5.2,7.6,4.26,92,955.1,11,2,0,1,0,0,0
3.7,5.4,0.3,3.2,0.0,28.2,48.6,0.52,1.8,87,72,0.221,0.135,0.147,4.2,4.9,7.5,1.77,90,944.7,11,0,0,1,0,0,0
-7.0,0.1,-14.1,2.1,1.47,21.9,35.6,0.37,-9.5,82,75,0.236,0.138,0.148,-1.4,3.3,7.4,3.06,99,954.5,11,0,0,0,0,0,0
-12.3,-9.5,-15.5,0.0,0.0,17.3,31.3,0.41,-16.1,74,67,0.231,0.139,0.15,-6.0,0.5,6.9,5.05,93,967.2,11,1,0,1,0,0,0
-7.1,-3.6,-12.1,2.3,1.61,32.0,49.3,0.47,-9.8,81,67,0.226,0.141,0.151,-4.2,-0.0,6.3,3.57,100,963.8,11,0,0,2,0,0,0
-3.2,0.1,-6.5,0.0,0.0,27.0,46.1,1.17,-10.1,59,47,0.222,0.142,0.151,-2.2,-0.2,5.8,4.65,97,958.4,11,1,0,2,0,0,0
0.5,2.8,-2.0,0.4,0.28,31.6,54.4,1.96,-10.7,43,35,0.22,0.143,0.152,0.3,-0.1,5.3,4.28,96,954.4,11,3,1,3,1,0,0
1.3,2.7,-0.6,7.5,5.25,36.3,59.8,1.3,-5.2,63,46,0.219,0.145,0.152,1.1,0.2,5.0,1.7,100,947.8,11,1,0,2,0,0,0
-1.7,0.8,-3.2,1.4,0.84,32.8,53.6,0.38,-3.3,89,80,0.218,0.146,0.153,0.6,0.5,4.7,2.85,98,952.3,11,1,0,2,0,0,0
-0.6,0.7,-2.5,0.0,0.0,29.6,48.2,0.53,-2.7,86,82,0.216,0.147,0.153,0.7,0.8,4.6,3.42,89,958.8,11,2,0,2,0,0,0
1.6,2.7,-0.0,5.2,1.05,29.9,49.0,0.29,0.7,93,84,0.242,0.149,0.153,1.3,1.4,4.5,1.27,100,953.5,11,0,0,1,0,0,0
-2.9,2.2,-5.8,0.5,0.0,17.7,31.0,0.44,-6.3,78,64,0.289,0.154,0.151,0.6,1.9,4.5,3.05,96,963.7,11,1,0,1,0,0,0
-3.3,2.7,-7.5,0.0,0.0,10.6,23.8,0.74,-8.7,68,42,0.269,0.161,0.151,-1.5,0.8,4.4,6.44,34,967.5,11,1,0,1,0,0,0
-0.3,6.0,-3.4,0.0,0.0,12.7,24.8,1.04,-7.6,60,32,0.262,0.169,0.153,-0.6,0.4,4.2,6.04,58,965.1,11,2,0,1,0,0,0
1.0,8.8,-2.9,0.0,0.0,13.7,26.3,1.3,-8.0,53,28,0.256,0.173,0.155,-0.4,0.4,4.1,6.27,0,961.7,11,2,0,2,0,0,0
1.0,7.0,-2.4,0.0,0.0,18.4,31.7,1.1,-5.2,64,48,0.253,0.177,0.156,-0.3,0.4,3.9,5.77,40,962.3,11,1,0,1,0,0,0
0.2,8.5,-3.9,0.0,0.0,11.6,15.8,0.74,-3.9,76,45,0.253,0.182,0.158,-0.7,0.4,3.8,5.73,29,963.9,11,1,0,1,0,0,0
0.5,9.0,-3.3,0.0,0.0,12.8,17.6,1.0,-6.6,61,31,0.252,0.187,0.16,-0.5,0.3,3.7,5.84,31,959.7,11,2,0,1,0,0,0
0.7,6.5,-3.9,0.0,0.0,19.3,33.1,0.98,-4.3,69,53,0.25,0.19,0.161,-0.7,0.2,3.5,5.48,37,962.0,11,1,0,1,0,0,0
3.1,4.3,1.2,3.6,0.0,21.6,33.8,0.29,2.0,93,77,0.276,0.192,0.16,1.5,0.4,3.4,0.44,99,964.2,11,0,0,0,0,0,0
-2.6,0.8,-5.5,0.0,0.0,20.9,33.5,0.6,-5.8,79,61,0.29,0.2,0.164,0.4,0.8,3.4,5.19,94,972.2,11,1,0,1,0,0,0
0.0,3.1,-2.5,0.0,0.0,25.7,42.8,0.68,-3.4,78,66,0.28,0.205,0.165,-0.4,0.7,3.3,2.38,82,965.3,11,1,0,2,0,0,0
2.3,3.6,1.1,5.4,0.0,27.1,45.7,0.33,1.2,93,87,0.306,0.209,0.165,1.0,0.7,3.3,1.95,99,960.8,11,0,0,1,0,0,0
3.0,5.9,1.7,0.0,0.0,21.8,37.8,0.52,1.4,90,79,0.313,0.219,0.165,2.4,1.8,3.3,4.25,93,964.4,11,1,0,1,0,0,0
3.3,8.3,0.5,0.0,0.0,21.7,34.9,1.0,-1.1,74,53,0.299,0.226,0.166,2.2,2.3,3.5,4.25,89,956.1,11,1,0,1,0,0,0
-0.7,1.2,-2.1,0.1,0.07,16.8,29.2,0.27,-2.1,90,80,0.289,0.231,0.167,0.6,1.6,3.6,1.92,83,955.2,11,1,0,1,0,0,0
-2.7,-1.9,-3.8,0.0,0.0,13.0,21.2,0.5,-7.0,73,65,0.279,0.236,0.167,0.4,1.1,3.5,3.01,94,964.7,11,1,0,1,0,0,0
-3.9,0.9,-7.4,0.0,0.0,18.9,33.5,0.61,-7.8,75,58,0.275,0.239,0.168,-1.0,0.8,3.5,5.0,40,963.2,11,1,0,1,0,0,0
-2.8,-0.7,-5.5,0.0,0.0,11.5,18.7,0.23,-4.4,89,85,0.271,0.241,0.169,-2.1,0.4,3.3,1.28,88,961.4,11,1,0,1,0,0,0
0.3,2.0,-0.7,0.0,0.0,10.1,16.9,0.38,-3.2,78,66,0.268,0.242,0.169,-0.4,0.2,3.2,1.58,99,963.5,12,1,0,1,0,0,0
-0.5,1.7,-2.5,0.0,0.0,10.4,16.2,0.34,-3.2,82,72,0.265,0.243,0.17,-0.7,0.3,3.0,2.21,93,961.6,12,1,0,1,0,0,0
-1.2,0.6,-2.1,1.7,1.12,9.1,17.6,0.29,-2.6,90,84,0.263,0.243,0.17,-1.1,0.2,2.9,2.85,90,957.6,12,0,0,0,0,0,0
-2.3,-1.6,-3.1,0.3,0.21,20.0,36.0,0.28,-4.0,88,79,0.264,0.244,0.171,-1.0,0.1,2.8,1.34,97,957.9,12,1,0,1,0,0,0
-2.7,-2.3,-3.2,0.0,0.0,18.7,32.8,0.32,-4.9,85,79,0.263,0.245,0.175,-0.8,0.1,2.7,1.49,98,961.1,12,1,0,1,0,0,0
-2.6,-0.5,-4.0,0.2,0.14,18.9,29.5,0.3,-4.9,85,79,0.262,0.246,0.177,-1.5,0.0,2.6,1.58,98,963.5,12,1,0,1,0,0,0
-2.1,-0.4,-3.0,1.0,0.63,15.3,25.6,0.19,-3.3,92,90,0.261,0.246,0.177,-1.2,-0.1,2.5,1.25,99,960.0,12,1,0,1,0,0,0
-1.0,0.4,-3.4,4.2,2.94,18.9,29.2,0.33,-2.4,90,83,0.26,0.246,0.177,-1.1,-0.1,2.4,2.79,97,955.4,12,0,0,0,0,0,0
-11.3,-4.5,-22.0,2.8,1.89,21.9,37.4,0.33,-14.2,79,69,0.258,0.246,0.177,-4.7,-0.2,2.3,2.71,98,954.7,12,0,0,0,0,0,0
-21.8,-18.2,-23.5,0.0,0.0,21.2,35.3,0.22,-26.3,67,54,0.257,0.245,0.177,-11.3,-0.9,2.2,4.78,45,970.2,12,1,0,1,0,0,0
-16.9,-10.0,-25.0,0.0,0.0,17.8,30.6,0.42,-22.7,62,50,0.255,0.244,0.177,-9.4,-1.7,2.0,5.0,43,971.7,12,1,0,1,0,0,0
-5.5,-1.7,-10.6,0.4,0.07,21.2,34.6,0.83,-12.4,59,49,0.256,0.243,0.178,-4.6,-2.0,1.7,4.05,73,951.0,12,1,0,1,0,0,0
-3.3,-1.4,-5.9,3.2,2.24,24.0,39.6,0.24,-4.6,91,86,0.257,0.243,0.178,-3.3,-2.0,1.4,1.4,99,945.1,12,0,0,0,0,0,0
-2.5,1.8,-6.7,1.0,0.42,34.7,52.9,0.37,-4.3,88,84,0.257,0.242,0.178,-2.5,-2.0,1.2,2.26,98,945.0,12,1,0,3,1,0,0
-7.9,2.3,-10.4,3.1,1.26,40.1,65.5,0.38,-10.3,83,77,0.292,0.242,0.178,-4.4,-2.0,1.1,3.75,96,948.7,12,0,0,2,0,0,0
-8.5,-6.0,-10.5,1.1,0.77,35.7,58.7,0.44,-11.3,80,76,0.292,0.242,0.178,-5.2,-2.3,1.0,3.12,90,953.8,12,0,0,2,0,0,0
-15.1,-10.2,-17.7,0.1,0.07,25.7,40.7,0.25,-17.9,79,74,0.291,0.242,0.179,-9.4,-3.9,0.8,4.1,72,955.3,12,1,0,2,0,0,0
-13.9,-10.6,-17.3,0.0,0.0,17.5,29.5,0.23,-16.4,81,76,0.291,0.24,0.179,-10.1,-6.9,0.6,3.82,97,961.2,12,1,0,1,0,0,0
-8.6,-6.9,-10.8,0.2,0.14,25.5,42.5,0.36,-11.3,81,77,0.291,0.24,0.179,-7.2,-6.3,0.5,2.98,99,963.1,12,1,0,2,0,0,0
-7.7,-6.1,-9.4,2.7,1.89,25.2,39.2,0.39,-10.4,81,74,0.291,0.239,0.179,-6.3,-5.2,0.4,2.75,96,949.0,12,0,0,0,0,0,0
-14.2,-7.7,-22.1,1.0,0.7,16.5,26.3,0.18,-16.1,86,76,0.29,0.239,0.18,-8.7,-4.8,0.4,3.91,83,954.8,12,1,0,1,0,0,0
-12.7,-6.3,-18.6,0.0,0.0,25.0,41.0,0.21,-14.5,86,83,0.289,0.241,0.182,-10.7,-6.8,0.3,3.06,90,963.2,12,1,0,2,0,0,0
-4.5,-2.4,-8.0,0.0,0.0,23.4,39.2,0.29,-6.0,89,83,0.289,0.24,0.182,-5.0,-4.5,0.2,2.32,93,961.4,12,1,0,1,0,0,0
-6.6,-4.4,-9.0,1.2,0.84,24.8,40.0,0.35,-9.0,83,77,0.289,0.24,0.182,-5.0,-3.4,0.2,1.85,80,956.7,12,0,0,1,0,0,0
-4.5,-3.7,-6.2,2.3,1.61,26.8,43.2,0.26,-5.8,91,89,0.289,0.239,0.182,-4.0,-2.9,0.2,2.39,99,950.6,12,0,0,1,0,0,0
-15.7,-6.2,-26.0,3.0,2.1,24.3,37.8,0.17,-17.9,83,72,0.289,0.239,0.183,-5.5,-2.7,0.2,4.3,87,949.4,12,0,0,0,0,0,0
-23.0,-18.3,-25.5,0.0,0.0,13.1,20.2,0.15,-25.9,77,75,0.29,0.239,0.183,-5.2,-3.4,0.1,4.6,40,957.0,12,1,0,1,0,0,0
-18.5,-10.7,-24.7,0.0,0.0,16.3,23.8,0.28,-22.7,70,59,0.291,0.239,0.183,-5.0,-3.9,0.1,5.03,25,952.2,12,1,0,1,0,0,0
-5.6,-2.8,-10.5,0.0,0.0,24.4,38.2,0.56,-9.3,75,71,0.291,0.236,0.182,-5.2,-3.5,0.1,4.58,72,946.3,12,1,0,1,0,0,0
0.8,2.0,-2.7,1.8,0.0,33.8,49.0,0.54,-1.5,85,75,0.328,0.236,0.182,-3.5,-2.9,0.1,2.47,99,940.6,12,0,0,2,0,0,0
0.4,2.3,-2.8,4.1,0.7,29.6,46.4,0.29,-0.8,92,87,0.395,0.239,0.182,-2.5,-2.5,0.0,1.89,99,944.6,12,0,0,1,0,0,0
